trade_date,vix_009,vix_030,vix_090,vix_180,spy_ret
2011-02-16,0.2900000000000027,0.34999999999999787,0.05000000000000071,0.08999999999999986,0.006315539710467943
2011-02-17,-1.0600000000000005,-0.129999999999999,0.3099999999999987,0.38000000000000256,0.0029884332917042844
2011-02-18,-0.8900000000000006,-0.16000000000000014,0.2699999999999996,0.21000000000000085,0.0020857143942747403
2011-02-22,7.17,4.370000000000001,2.4200000000000017,2.0699999999999967,-0.020069821239514396
2011-02-23,0.6799999999999997,1.3299999999999983,1.1499999999999986,0.8900000000000006,-0.0061444379291289986
2011-02-24,-1.259999999999998,-0.8099999999999987,-0.2099999999999973,-0.019999999999999574,-6.869662028328172e-4
2011-02-25,-3.0400000000000027,-2.1000000000000014,-1.6900000000000013,-1.1499999999999986,0.01069286672989378
2011-02-28,-0.16999999999999815,-0.8699999999999974,-0.5700000000000003,-0.9600000000000009,0.006196523383851238
2011-03-01,3.289999999999999,2.66,1.8999999999999986,1.5599999999999987,-0.016672948062134152
2011-03-02,-0.8099999999999987,-0.3100000000000023,-0.21999999999999886,-0.019999999999999574,0.0021386743523366114
2011-03-03,-3.9299999999999997,-2.099999999999998,-1.2399999999999984,-1,0.017224373655826408
2011-03-04,0.8399999999999999,0.4599999999999973,0.35999999999999943,0.38000000000000256,-0.007492300100938376
2011-03-07,3.2799999999999976,1.6000000000000014,1.0500000000000007,0.7899999999999991,-0.007850859457301573
2011-03-08,-1.629999999999999,-0.8399999999999999,-0.40000000000000213,-0.33000000000000185,0.008749763571804792
2011-03-09,0.5899999999999999,0.3999999999999986,0.370000000000001,0.33999999999999986,-0.0014331034818614308
2011-03-10,2.960000000000001,1.6600000000000001,0.9400000000000013,0.8000000000000007,-0.01850595086541773
2011-03-11,-3.490000000000002,-1.8000000000000007,-0.8900000000000006,-0.5799999999999983,0.006926341546240611
2011-03-14,2.530000000000001,1.0500000000000007,0.6199999999999974,0.3099999999999987,-0.006037800608420518
2011-03-15,3.969999999999999,3.1900000000000013,1.5400000000000027,1.2699999999999996,-0.011457100297104006
2011-03-16,5.140000000000001,5.079999999999998,2.879999999999999,1.8300000000000018,-0.018512717714617932
2011-03-17,-2.419999999999998,-3.0299999999999976,-1.4699999999999989,-1.0100000000000016,0.013234818542773308
2011-03-18,-3.3100000000000023,-1.9299999999999997,-1.1000000000000014,-0.7300000000000004,0.0036372159053676967
2011-03-21,-4.289999999999999,-3.830000000000002,-2.3900000000000006,-1.9100000000000001,0.015497983127647608
2011-03-22,-0.8499999999999979,-0.3999999999999986,-0.25,-0.10999999999999943,-0.00346875694273574
2011-03-23,-1.110000000000003,-1.0399999999999991,-0.7699999999999996,-0.5899999999999999,0.0028619944539309827
2011-03-24,-1.639999999999997,-1.1700000000000017,-0.8500000000000014,-0.5599999999999987,0.009563098079559795
2011-03-25,0.06999999999999673,-0.08999999999999986,-0.04999999999999716,-0.0400000000000027,0.003056135906117863
2011-03-28,2.3500000000000014,1.5300000000000011,0.8299999999999983,0.4800000000000004,-0.0024370494190474323
2011-03-29,-2.379999999999999,-1.2800000000000011,-0.8900000000000006,-0.5799999999999983,0.006718498738303991
2011-03-30,-0.4800000000000004,-0.4499999999999993,-0.21999999999999886,-0.3000000000000007,0.006901200201132607
2011-03-31,-0.6700000000000017,0.029999999999997584,0.08999999999999986,0.17999999999999972,-0.0013558204206051139
2011-04-01,-1.1599999999999984,-0.33999999999999986,-0.25,-0.16999999999999815,0.00422350961343243
2011-04-04,1.5699999999999985,0.10000000000000142,-0.1999999999999993,-0.10000000000000142,8.260364003280785e-4
2011-04-05,-0.9099999999999984,-0.25,0.00999999999999801,-0.010000000000001563,-1.4990166403194838e-4
2011-04-06,-0.5999999999999996,-0.3500000000000014,-0.019999999999999574,-0.019999999999999574,0.0031520511000333595
2011-04-07,0.7199999999999989,0.21000000000000085,0.120000000000001,0.1999999999999993,-0.0025436749745183507
2011-04-08,1.2800000000000011,0.7600000000000016,0.5500000000000007,0.490000000000002,-0.0034503573493693818
2011-04-11,1.1799999999999997,-1.2800000000000011,-0.03999999999999915,-0.010000000000001563,-0.0030105721462209134
2011-04-12,0.5399999999999991,0.5,0.31999999999999673,0.3200000000000003,-0.007473905050951468
2011-04-13,-0.9600000000000009,-0.16999999999999815,-0.33999999999999986,-0.2699999999999996,-7.600258625206635e-5
2011-04-14,-1.9799999999999986,-0.6500000000000021,-0.029999999999997584,-0.019999999999999574,7.604324161296638e-4
2011-04-15,-1.7100000000000009,-0.9499999999999993,-0.7899999999999991,-0.46000000000000085,0.0036486943644595815
2011-04-18,3.3499999999999996,1.6400000000000006,0.75,0.6099999999999994,-0.011208711333696608
2011-04-19,-1.7199999999999989,-1.1300000000000008,-0.740000000000002,-0.5199999999999996,0.0057443546470585805
2011-04-20,-0.870000000000001,-0.7599999999999998,-0.6999999999999993,-0.5999999999999979,0.013631857537598435
2011-04-21,-2.01,-0.3800000000000008,-0.129999999999999,-0.16000000000000014,0.0051089481027659644
2011-04-25,2.0200000000000014,1.08,0.1999999999999993,0.14999999999999858,-0.0010462874337195949
2011-04-26,0.10999999999999943,-0.15000000000000036,-0.28000000000000114,-0.3999999999999986,0.008604902549463445
2011-04-27,-0.5500000000000007,-0.2699999999999996,-0.370000000000001,-0.3200000000000003,0.006528664330115452
2011-04-28,-1.799999999999999,-0.7300000000000004,-0.379999999999999,-0.3500000000000014,0.0032432236634527545
2011-04-29,0.27999999999999936,0.13000000000000078,-0.019999999999999574,-0.03999999999999915,0.002351315462946646
2011-05-02,2.0700000000000003,1.2400000000000002,0.8900000000000006,0.8099999999999987,-0.0015393039774926898
2011-05-03,0.5500000000000007,0.7099999999999991,0.7199999999999989,0.4299999999999997,-0.0035972868133457014
2011-05-04,0.6600000000000001,0.379999999999999,0.33000000000000185,0.33000000000000185,-0.006630882885365619
2011-05-05,2.5,1.120000000000001,0.3999999999999986,0.28000000000000114,-0.009048189613928392
2011-05-06,0.019999999999999574,0.1999999999999993,0.07000000000000028,-0.060000000000002274,0.004415762513456656
2011-05-09,-2.330000000000002,-1.2399999999999984,-0.7100000000000009,-0.4499999999999993,0.003874610723070715
2011-05-10,-1.9799999999999986,-1.25,-0.8299999999999983,-0.5399999999999991,0.008536053722555836
2011-05-11,2.2200000000000006,1.0399999999999991,0.6799999999999997,0.4399999999999977,-0.010524513062814767
2011-05-12,-1.700000000000001,-0.9199999999999982,-0.6099999999999994,-0.41999999999999815,0.004760591599219932
2011-05-13,2.0299999999999994,1.0399999999999991,0.629999999999999,0.370000000000001,-0.007699138368207459
2011-05-16,2.580000000000002,1.1699999999999982,0.8000000000000007,0.5,-0.006341548310078826
2011-05-17,-1.3800000000000026,-0.6899999999999977,-0.4200000000000017,-0.21000000000000085,-1.5004222552605917e-4
2011-05-18,-2.0799999999999983,-1.3200000000000003,-0.9199999999999982,-0.620000000000001,0.008936206161163085
2011-05-19,-1.33,-0.7100000000000009,-0.35999999999999943,-0.2699999999999996,0.002381414786452929
2011-05-20,3.1800000000000015,1.9100000000000001,0.879999999999999,0.5899999999999999,-0.00794464823555674
2011-05-23,0.7699999999999996,0.8399999999999999,0.7399999999999984,0.5899999999999999,-0.01160111412538034
2011-05-24,-1,-0.4499999999999993,-0.6199999999999974,-0.2699999999999996,-8.32845434753815e-4
2011-05-25,-1.0400000000000027,-0.75,-0.3000000000000007,-0.17999999999999972,0.0033345149778656324
2011-05-26,-2.209999999999999,-0.9800000000000004,-0.6799999999999997,-0.6499999999999986,0.004607679523891628
2011-05-27,0.16999999999999993,-0.10999999999999943,-0.060000000000002274,-0.2900000000000027,0.003834573959042853
2011-05-31,0.10000000000000142,-0.5300000000000011,-0.5700000000000003,-0.6199999999999974,0.010411111065124823
2011-06-01,4.210000000000001,2.8500000000000014,1.8000000000000007,1.3999999999999986,-0.022461117513993156
2011-06-02,-0.1700000000000017,-0.21000000000000085,-0.03999999999999915,-0.120000000000001,-0.0010615755924343606
2011-06-03,-0.9400000000000013,-0.14000000000000057,0.14999999999999858,0.3000000000000007,-0.00994455148354767
2011-06-06,1.360000000000003,0.5399999999999991,0.490000000000002,0.21999999999999886,-0.010581100877717686
2011-06-07,-0.9400000000000013,-0.41999999999999815,-0.46000000000000085,-0.2099999999999973,-6.199625254582619e-4
2011-06-08,0.6099999999999994,0.7199999999999989,0.4499999999999993,0.259999999999998,-0.004187639331611814
2011-06-09,-0.9100000000000001,-1.0199999999999996,-0.6899999999999977,-0.5199999999999996,0.007631359995359466
2011-06-10,0.8100000000000023,1.0899999999999999,0.8499999999999979,3.7600000000000016,-0.013910296802678301
2011-06-13,1.3599999999999994,0.75,0.33000000000000185,-3.020000000000003,7.83509896017387e-4
2011-06-14,-1.8399999999999999,-1.3499999999999979,-1.0100000000000016,-0.639999999999997,0.012686316650120322
2011-06-15,3.59,3.0599999999999987,1.9499999999999993,1.4699999999999989,-0.01778559799231272
2011-06-16,2.599999999999998,1.4100000000000001,1.2300000000000004,1.0899999999999999,0.0022044322780931935
2011-06-17,-1.5,-0.879999999999999,-0.16999999999999815,-0.17999999999999972,0.002984237948701507
2011-06-20,-2.3900000000000006,-1.860000000000003,-1.2200000000000024,-0.75,0.005115700349858532
2011-06-21,-0.5599999999999987,-1.129999999999999,-0.7199999999999989,-0.6099999999999994,0.01370407736553303
2011-06-22,-1.5399999999999991,-0.33999999999999986,0.21999999999999886,0.1999999999999993,-0.006025377174286972
2011-06-23,1.4299999999999997,0.7699999999999996,0.21000000000000085,0.16000000000000014,-0.0028754633801495455
2011-06-24,2.3999999999999986,1.8100000000000023,0.990000000000002,0.8000000000000007,-0.01161343923932856
2011-06-27,-0.4800000000000004,-0.5400000000000027,-0.4200000000000017,-0.33999999999999986,0.008911087782288885
2011-06-28,-2.16,-1.389999999999997,-0.9800000000000004,-0.5800000000000018,0.013052736851613123
2011-06-29,-2.8699999999999974,-1.9000000000000021,-1.0999999999999979,-0.8499999999999979,0.00856431493292642
2011-06-30,-1.8200000000000003,-0.75,-0.5100000000000016,-0.8800000000000026,0.009562546759873225
2011-07-01,0.14999999999999858,-0.6500000000000004,-0.9800000000000004,-0.5399999999999991,0.014776103576182642
2011-07-05,0.5600000000000005,0.1899999999999995,0.17999999999999972,0.14000000000000057,-8.215592766501745e-4
2011-07-06,-0.1899999999999995,0.28000000000000114,0.3000000000000007,0.05000000000000071,0.0011959723146068857
2011-07-07,-0.370000000000001,-0.39000000000000057,-0.6400000000000006,-0.5,0.010375148189301298
2011-07-08,0.27000000000000135,0,0.19000000000000128,0.23000000000000043,-0.007092220893196721
2011-07-11,4.58,2.4400000000000013,2.0199999999999996,1.509999999999998,-0.018080124190601343
2011-07-12,1.3599999999999994,1.4800000000000004,0.9499999999999993,0.5899999999999999,-0.004319335394069479
2011-07-13,-0.8500000000000014,0.03999999999999915,-0.0799999999999983,0.019999999999999574,0.0033483978636799083
2011-07-14,1.5400000000000027,0.8900000000000006,0.7399999999999984,0.5600000000000023,-0.006902255025028503
2011-07-15,-2.370000000000001,-1.2699999999999996,-0.6499999999999986,-0.3100000000000023,0.00580463774332185
2011-07-18,2.3099999999999987,1.4199999999999982,0.8999999999999986,0.6099999999999994,-0.008200781386709544
2011-07-19,-2.4399999999999977,-1.7399999999999984,-1.3399999999999999,-0.8999999999999986,0.016231092741362474
2011-07-20,0.05999999999999872,-0.120000000000001,-0.129999999999999,-0.08999999999999986,-6.024421598985752e-4
2011-07-21,-2.210000000000001,-1.5300000000000011,-1.1700000000000017,-0.9499999999999993,0.013871066142129962
2011-07-22,-0.5799999999999983,-0.03999999999999915,0,0.17999999999999972,6.692878512650768e-4
2011-07-25,3.4399999999999977,1.8300000000000018,1.0600000000000023,0.48999999999999844,-0.00557299613003337
2011-07-26,0.4299999999999997,0.879999999999999,0.629999999999999,0.2900000000000027,-0.0037361697987535747
2011-07-27,3.580000000000002,2.75,1.8000000000000007,1.1999999999999993,-0.020475359229886192
2011-07-28,3.1099999999999994,0.759999999999998,0.259999999999998,0.07000000000000028,-0.002909853414132191
2011-07-29,2.830000000000002,1.5100000000000016,-0.03999999999999915,0.00999999999999801,-0.006834588345340786
2011-08-01,-3.5,-1.5899999999999999,-0.5300000000000011,-0.5999999999999979,-0.004252228997572272
2011-08-02,0.9299999999999997,1.129999999999999,1.2200000000000024,0.9800000000000004,-0.025547834818932413
2011-08-03,-3.080000000000002,-1.4100000000000001,-0.4800000000000004,-0.16000000000000014,0.00541885519110763
2011-08-04,15.190000000000001,8.280000000000001,5.439999999999998,4.029999999999998,-0.046841398227703834
2011-08-05,-2.3100000000000023,0.33999999999999986,1.0300000000000011,0.9299999999999997,-0.0014968969280084732
2011-08-08,30.42,16,8.510000000000002,6.190000000000001,-0.06512328970086834
2011-08-09,-24.619999999999997,-12.939999999999998,-7.030000000000001,-5.030000000000001,0.04649925949079359
2011-08-10,13.279999999999994,7.93,5.509999999999998,3.9299999999999997,-0.04417787556167285
2011-08-11,-9.68,-3.990000000000002,-2.759999999999998,-1.769999999999996,0.044883771151465135
2011-08-12,-8.57,-2.6400000000000006,-1.0700000000000003,-0.9400000000000013,0.006733218167154664
2011-08-15,-5.469999999999999,-4.489999999999998,-2.6700000000000017,-1.610000000000003,0.021164972903110923
2011-08-16,0.15000000000000568,0.9800000000000004,0.360000000000003,0.240000000000002,-0.008539398764952577
2011-08-17,-1.8700000000000045,-1.2700000000000031,-0.41000000000000014,-0.28999999999999915,6.692421790261971e-4
2011-08-18,15.329999999999998,11.090000000000003,6.57,3.6999999999999957,-0.04311880915556754
2011-08-19,0.8599999999999994,0.37999999999999545,1.2999999999999972,1.9000000000000057,-0.016330327135954392
2011-08-22,-2.8399999999999963,-0.6099999999999994,0.35999999999999943,0.05999999999999517,7.990337646759382e-4
2011-08-23,-6.759999999999998,-6.169999999999995,-3.469999999999999,-1.9799999999999969,0.03291066977754675
2011-08-24,-0.38000000000000256,-0.37000000000000455,0.00999999999999801,0.14000000000000057,0.01408423124453595
2011-08-25,6.649999999999999,3.8599999999999994,1.8100000000000023,1.3200000000000003,-0.01524391424946403
2011-08-26,-7.739999999999995,-4.169999999999995,-2.200000000000003,-1.4200000000000017,0.014533766440653961
2011-08-29,-2.950000000000003,-3.3100000000000023,-2.429999999999996,-1.4899999999999984,0.028736407910633366
2011-08-30,1.2800000000000011,0.6099999999999994,0.48999999999999844,0.399999999999995,0.002636662447141669
2011-08-31,-2.3400000000000034,-1.2699999999999996,-0.7999999999999972,-0.5699999999999967,0.00443785292624721
2011-09-01,-0.5499999999999972,0.1999999999999993,0.31999999999999673,0.28999999999999915,-0.010472813116124025
2011-09-02,0.16000000000000014,2.1000000000000014,1.8000000000000007,1.110000000000003,-0.025549821152006325
2011-09-06,7.300000000000001,3.0799999999999983,1.5900000000000034,1.2399999999999949,-0.007297577370249719
2011-09-07,-6.800000000000004,-3.6199999999999974,-2.4200000000000017,-2.0899999999999963,0.02820770945786566
2011-09-08,1.9699999999999989,0.9399999999999977,0.75,1,-0.01039161875907868
2011-09-09,6.010000000000005,4.200000000000003,2.9299999999999997,2.1799999999999997,-0.026209700502276778
2011-09-12,0.030000000000001137,0.07000000000000028,0.4200000000000017,0.45000000000000284,0.006470169716346508
2011-09-13,-2.8200000000000003,-1.6800000000000068,-1,-0.45000000000000284,0.009171008098357136
2011-09-14,-2.6000000000000014,-2.309999999999995,-1.1000000000000014,-1.2999999999999972,0.013844288827205231
2011-09-15,-2.240000000000002,-2.6300000000000026,-1.4399999999999977,-0.5800000000000054,0.01725710727550145
2011-09-16,-0.269999999999996,-0.9899999999999984,-0.5700000000000003,-0.4199999999999946,0.005918518748596169
2011-09-19,2.0799999999999983,1.7499999999999964,0.8599999999999994,0.759999999999998,-0.009957212574665086
2011-09-20,-0.10999999999999943,0.13000000000000256,-0.19000000000000483,-0.21000000000000085,-0.001163544117188775
2011-09-21,3.269999999999996,4.460000000000001,2.5700000000000003,2.0600000000000023,-0.02945832733626419
2011-09-22,5.730000000000004,4.030000000000001,2.960000000000001,1.9799999999999969,-0.03232455475564022
2011-09-23,-0.8300000000000054,-0.10000000000000142,0.3999999999999986,0.3100000000000023,0.0060250210818297845
2011-09-26,-2.489999999999995,-2.229999999999997,-1.519999999999996,-0.8400000000000034,0.023780383042425024
2011-09-27,-1.240000000000002,-1.3100000000000023,-0.8200000000000003,-0.5399999999999991,0.011183858751419029
2011-09-28,3.8800000000000026,3.3699999999999974,2.3100000000000023,1.6700000000000017,-0.020418916380855356
2011-09-29,-3.020000000000003,-2.239999999999995,-1.3400000000000034,-1.009999999999998,0.00790356294468153
2011-09-30,3.9399999999999977,4.1199999999999974,3.0600000000000023,2.029999999999994,-0.024989079029914207
2011-10-03,4.910000000000004,2.490000000000002,2.1400000000000006,2.1300000000000026,-0.028457871549257607
2011-10-04,-7.170000000000002,-4.630000000000003,-2.9299999999999997,-2.229999999999997,0.021922904184350056
2011-10-05,-3.8900000000000006,-3.009999999999998,-2.1400000000000006,-1.2700000000000031,0.018515107934597985
2011-10-06,-2.6199999999999974,-1.5399999999999991,-1.2700000000000031,-0.9500000000000028,0.018091460125306824
2011-10-07,-1.3400000000000034,-0.07000000000000028,0.2700000000000031,0.3400000000000034,-0.006695870613194765
2011-10-10,-2.3199999999999967,-3.1799999999999997,-2.520000000000003,-2.0799999999999983,0.03344604472183721
2011-10-11,-1.2899999999999991,-0.1600000000000037,-0.7299999999999969,-0.35999999999999943,0.0010031933067939924
2011-10-12,-0.990000000000002,-1.5999999999999979,-1.0900000000000034,-1.4200000000000017,0.008772083091143301
2011-10-13,-1.3099999999999987,-0.5600000000000023,-0.259999999999998,-0.10000000000000142,-0.0019878329257259075
2011-10-14,-1.2200000000000024,-2.460000000000001,-2.3200000000000003,-1.6199999999999974,0.017094087504694766
2011-10-17,7.460000000000004,5.150000000000002,3.210000000000001,2.1400000000000006,-0.019090809829230615
2011-10-18,-1.740000000000002,-1.8300000000000018,-1.620000000000001,-0.9400000000000048,0.019545670093249923
2011-10-19,2.490000000000002,2.879999999999999,2.41,1.7000000000000028,-0.011829264442720033
2011-10-20,2,0.3400000000000034,-0.18999999999999773,-0.060000000000002274,0.004375612175093524
2011-10-21,-4.550000000000004,-3.460000000000001,-2.230000000000004,-1.5300000000000011,0.018987499679045783
2011-10-24,-1.9599999999999973,-2.0599999999999987,-1.5,-1.1799999999999962,0.012260831475301437
2011-10-25,3.379999999999999,2.9599999999999973,1.8900000000000006,1.3199999999999967,-0.01944369421676151
2011-10-26,-3.240000000000002,-2.3599999999999994,-1.4199999999999982,-1.2999999999999972,0.010158489441454144
2011-10-27,-5.379999999999999,-4.399999999999999,-3.91,-3.0599999999999987,0.03483520735775736
2011-10-28,-1.9199999999999982,-0.9299999999999997,-0.5100000000000016,-0.45000000000000284,-2.3345835537069703e-4
2011-10-31,7.849999999999998,5.43,3.8500000000000014,2.6799999999999997,-0.024105565700812903
2011-11-01,5.84,4.810000000000002,3.650000000000002,3.5100000000000016,-0.027888629805504994
2011-11-02,-3.6599999999999966,-2.030000000000001,-1.1400000000000006,-0.8599999999999994,0.01631149649510677
2011-11-03,-3.5600000000000023,-2.240000000000002,-1.2600000000000016,-1.1899999999999977,0.018227363349639925
2011-11-04,-1.0700000000000003,-0.33999999999999986,-0.39000000000000057,0.00999999999999801,-0.0060991831194703305
2011-11-07,-0.03999999999999915,-0.3099999999999987,0.14999999999999858,-0.13000000000000256,0.006216285524626164
2011-11-08,-3.8200000000000003,-2.370000000000001,-1.8599999999999994,-1.1599999999999966,0.012830477384274896
2011-11-09,13.57,8.679999999999996,5.970000000000002,4.3799999999999955,-0.036909367244548075
2011-11-10,-6.009999999999998,-3.3499999999999943,-1.740000000000002,-0.8499999999999943,0.009418718721729613
2011-11-11,-4.100000000000001,-2.770000000000003,-2.1499999999999986,-1.3900000000000006,0.018822362981010032
2011-11-14,3.1999999999999993,1.0899999999999999,1.1199999999999974,0.5700000000000003,-0.009474269633883647
2011-11-15,0.33999999999999986,0.08999999999999986,-0.19999999999999574,-0.09000000000000341,0.004941758243531824
2011-11-16,2.549999999999997,2.289999999999999,1.8699999999999974,1.3500000000000014,-0.01586294403943367
2011-11-17,-1.5,1,0.9299999999999997,1,-0.015876829458360775
2011-11-18,-2.359999999999996,-2.509999999999998,-1.1199999999999974,-0.5900000000000034,-0.00106465305903658
2011-11-21,3.080000000000002,0.9099999999999966,0.5799999999999983,0.6200000000000045,-0.019019514959041306
2011-11-22,-2.3100000000000023,-0.9399999999999977,-0.5399999999999991,-0.480000000000004,-0.003927651365520535
2011-11-23,2.5700000000000003,2.009999999999998,1.6299999999999955,1.3599999999999994,-0.022065839603811366
2011-11-25,0.3500000000000014,0.490000000000002,0.5800000000000054,0.7800000000000011,-0.0018874282536425202
2011-11-28,-2.070000000000004,-2.3399999999999963,-2.510000000000005,-2.729999999999997,0.02896690535507407
2011-11-29,-1.4800000000000004,-1.490000000000002,-0.7299999999999969,-0.46000000000000085,0.0028402464569909913
2011-11-30,-2.969999999999999,-2.84,-2.6300000000000026,-2.6999999999999993,0.04114976528304437
2011-12-01,-0.4299999999999997,-0.39000000000000057,-0.5499999999999972,-0.019999999999999574,-1.6013110693635646e-4
2011-12-02,0.7800000000000011,0.10999999999999943,-0.17999999999999972,-0.39000000000000057,-8.80345266555782e-4
2011-12-05,1.0599999999999987,0.3200000000000003,0.04999999999999716,-0.120000000000001,0.010892285507686505
2011-12-06,-0.33999999999999986,0.28999999999999915,0.26000000000000156,0.19000000000000128,3.168462802041194e-4
2011-12-07,1.6900000000000013,0.5400000000000027,0.46000000000000085,0.35999999999999943,0.0037224144279950355
2011-12-08,1.4299999999999997,1.9199999999999982,1.4700000000000024,1.269999999999996,-0.021936351774661578
2011-12-09,-7.18,-4.210000000000001,-2.5600000000000023,-1.9799999999999969,0.01694226368331142
2011-12-12,1.5499999999999972,-0.7099999999999973,0.6400000000000006,0.3000000000000007,-0.014597320545524428
2011-12-13,-0.35999999999999943,-0.26000000000000156,0,0.3000000000000007,-0.009339023875988284
2011-12-14,-0.00999999999999801,0.629999999999999,0.25,0.09999999999999787,-0.010646021645937975
2011-12-15,-1.5500000000000007,-0.9299999999999997,-0.9600000000000009,-0.5799999999999983,0.0036142367728333458
2011-12-16,-1.3099999999999987,-0.8200000000000003,-0.4299999999999997,0.5500000000000007,0.001482584546850907
2011-12-19,0.3999999999999986,0.6300000000000026,-0.2900000000000027,-0.43000000000000327,-0.010691583225278078
2011-12-20,-1.6099999999999994,-1.7000000000000028,-1.8699999999999974,-1.9699999999999989,0.030260131047252115
2011-12-21,-0.9299999999999997,-1.7899999999999991,-1.3100000000000023,-0.9600000000000009,0.001936583407173842
2011-12-22,-0.9000000000000021,-0.2699999999999996,-0.2799999999999976,-0.5,0.008858708563699746
2011-12-23,-1.9100000000000001,-0.4299999999999997,-0.060000000000002274,-0.09999999999999787,0.008940601245264412
2011-12-27,2.7900000000000027,1.1799999999999997,0.3200000000000003,0.129999999999999,7.913265703278771e-4
2011-12-28,1.8200000000000003,1.6099999999999994,1.2100000000000009,0.9299999999999997,-0.013123494903686916
2011-12-29,-3,-0.870000000000001,-0.5,-0.5,0.010333930418704007
2011-12-30,-0.060000000000002274,0.75,0.6099999999999994,-0.17999999999999972,-0.004915709833396842
2012-01-03,1.2699999999999996,-0.4299999999999997,-0.8099999999999987,-0.0799999999999983,0.01593601611687534
2012-01-04,-1.3099999999999987,-0.75,-0.740000000000002,-0.5899999999999999,0.0015685843525310439
2012-01-05,-1.0700000000000003,-0.7399999999999984,-0.6099999999999994,-0.4700000000000024,0.0026625385308967076
2012-01-06,-1.2399999999999984,-0.8500000000000014,-0.6099999999999994,-0.46999999999999886,-0.00257732824763679
2012-01-09,0.5999999999999979,0.4400000000000013,0.030000000000001137,-0.16000000000000014,0.002427430995366686
2012-01-10,-0.129999999999999,-0.379999999999999,-0.4400000000000013,-0.46999999999999886,0.008670594121140462
2012-01-11,-0.35999999999999943,0.35999999999999943,0.4299999999999997,0.34999999999999787,5.419328963855996e-4
2012-01-12,-0.4700000000000024,-0.5800000000000018,-0.07000000000000028,-0.00999999999999801,0.0023992934707504077
2012-01-13,1.0400000000000027,0.4400000000000013,0.6300000000000026,0.5399999999999991,-0.005173259521859652
2012-01-17,4.379999999999999,1.2899999999999991,0.3299999999999983,0.5300000000000011,0.003881007986524798
2012-01-18,-1.3999999999999986,-1.3099999999999987,-0.8200000000000003,-0.9400000000000013,0.011056100617377496
