date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2005-02-11,0.009785887347937727,0.008696775139577895,0.00788165752835468,0.006553062453246383,0.009459405260934695,0.005965046549336606,6.884505854518608e-4,0.010067436143846198,0.004999135854909742
2005-02-14,0.0010067963534612367,0.0012365081336516148,-0.0016370427642500296,-9.801626156882293e-4,0.001980574879248298,0.00042455890513926065,0.008897885263214889,6.672614856237935e-4,-0.0014676699129276827
2005-02-15,0.005352880994937692,0.002221193388971976,0.0022911529560936117,0.003263581093171819,0.004933438353654562,0.0016976574697475932,-0.0017053802155144737,-3.335114707017084e-4,0.007900440122341035
2005-02-16,0.012599789423389574,0.027718787311469484,-0.006888765509078798,0.0029285738725945976,-0.0034507587981273957,0.0025399975173265865,0.0027267250904836615,-0.001335753851581245,-0.0017502790697090376
2005-02-17,-0.0036309513265604387,-0.013520134074406887,-0.008927094833131477,-0.0091386832264031,-0.016430545862882617,-0.006362867683939122,-0.0020441328024540795,-0.0013377956273967762,-0.004975867168584447
2005-02-18,0.011180427211133548,0.021878664173739626,-0.010684703842958498,0,-0.0020100010336552288,-0.0012772989362699327,-0.010629444592472392,0.014948076140130606,-0.002055866319157218
2005-02-22,-0.015156517605107833,-0.0071605598296971,-0.014880456775404838,-0.016196129279679283,-0.005548689291619002,-0.015025130036713907,-0.024072153621395476,-0.011941015190450877,-0.019896780048121787
2005-02-23,0.015156517605107833,0.012615123597394806,0.009157719285217691,0.0013321445564891121,-0.0030392231027271954,0.0025923129325633454,0.00528248129308162,0.0046609793965424196,0.006278992694119356
2005-02-24,0.010733782034985762,0.019440508278509405,0.0013493418651169264,0.014208005335120344,0.008587912394346198,0.004733952420976184,0.007697474907646384,0.00760926985896937,8.937632153127595e-4
2005-02-25,0.015409611851646243,0.024290904190507057,0.010064078587010972,0.008168475160380329,0.006517709370452707,0.003428763175696403,0.019331498695787097,0.008206328366271887,0.004753292798996611
2005-02-28,-0.009603316970762332,-0.007270866928779984,-0.009727045770775877,-0.005874668020203977,-0.003002654767734203,-0.0021418461282332046,-0.0068611218366521065,-0.015151797093481356,-0.004158039378836076
2005-03-01,0.0012857714452052527,-0.019574542208423473,0.009727045770775877,0.0032679351630395814,0.01195817441702074,0.008114650587257355,0.0027498709124702536,0.007934320129701966,0.011246025465772469
2005-03-02,-0.002895047373780102,0.014544745003461479,-0.003008894568757192,0.002932651472484782,-0.0024792855574800043,-0.0025548969909805486,-0.0010305165761907986,9.870385872026155e-4,5.888226388282014e-4
2005-03-03,-9.671927478582809e-4,0.01636762007947956,-0.0016752199619105568,0.002274123595027433,-0.007476056261431552,0.006799746026649345,0.0051417675003726515,-9.870385872026155e-4,-0.0011774532922550485
2005-03-04,0.030801321034741314,0.012770919238439316,0.012662504894787485,0.013860079533009717,0.006483056982492297,0.005069030266749763,0.015604242769113874,0.009177234314926341,0.008503109393925179
2005-03-07,-0.011004892130447086,-0.006925640392264842,0,0.0047902183769998885,0.007427077736781307,-0.002953709244512659,0.007043438975067762,0.0022810022576198463,8.759673618969899e-4
2005-03-08,-0.00253268844118848,-0.0011211237113264438,-0.0016567549237831436,-6.374595929519167e-4,-0.008422344648304048,-0.004660361376317201,-0.006707300578008724,-0.006531883033502162,-0.005265311634103043
2005-03-09,0.0022163929609879673,-0.027991455153027367,-0.012348066489789478,-0.010897729005623802,-0.001992227269893565,-0.007244719883676254,-0.017993722138787582,-0.006244439006597435,-0.011205975659602796
2005-03-10,-0.012731070460791472,-0.020518122219969293,0.005692370303137295,0.0022538834490242188,0.004476501916784503,0.0021361089943492395,0.006487617092421516,0.003619926208828339,0.0017777647498689042
2005-03-11,0.0060678903819830765,0.008210833869695122,-0.008719259974047322,-0.002576023415658657,-0.012986903304714748,-0.007711813758432218,-0.004434276119806846,-0.007915500302535516,-0.0011849096454947805
2005-03-14,-3.1864295013761534e-4,0.007216728232208869,0.005374762459685378,0.005465400785311658,0.004014199906863691,0.003005965378913178,0.015267485111147838,0.0016539696078767818,0.0014810351595180293
2005-03-15,-0.004788689677970748,-0.01401541028059583,-0.006722813701532715,-0.005465400785311658,-0.010065937812456127,-0.006020869468439383,-0.0043872404342337745,-0.01163747761851841,0.001182832505033815
2005-03-16,-0.0216732289566135,0.003288107712872357,-0.010169767775135341,-0.011673367513149291,-0.010167916284677947,-0.0025923129325633454,-0.00917269364759088,-0.00974618827459528,-0.005929291676256998
2005-03-17,0.011704235958487796,0.01720153880120945,-0.0027291442702916946,-3.263768991623728e-4,-5.108378678904124e-4,0.0034544289978102327,0.0057853660282973784,0.003371468757195295,8.915655866226224e-4
2005-03-18,-1.3004114018722035e-4,0.012272080759486492,-0.004992978915910218,0.0012107251162030153,-0.005639658302392547,-0.003207946852803456,-0.0030132669804898704,-9.802199869795025e-4,-0.005728793617461481
2005-03-21,-0.005855561225308836,-0.008717101859653464,-0.009015365607287773,0.0032649014152998923,0,-0.005661323821083197,-3.427437383232146e-4,-0.004064663047240735,-0.004798759711686973
2005-03-22,-0.003268266559360189,-0.01205389428078485,-0.01863290777525739,-0.005556608540002728,-0.00877835491449197,-0.005692611355132549,-0.020448295171587194,3.3935008167107483e-4,-0.00845437250724812
2005-03-23,-0.009868336584789805,-0.01930852427696106,0.0021271416095278717,-0.006246726731220065,0.004140244924358161,0.006566101877259367,-0.004913509485615197,0.010799905051529723,-0.0033411052847194256
2005-03-24,0,-7.13283626278205e-4,-0.004970412946807112,0.004935111372150747,5.166833676728544e-4,-4.371198096708717e-4,0.010500550862655444,3.3546409804330324e-4,0.001520519036731116
2005-03-28,-0.005635752200735311,0.0011886915789567354,0.007092273810588079,-9.848745347884602e-4,0.0010320608262133213,8.731722074859505e-4,0.0017390855823924412,-6.71253384367354e-4,0.006962175002993565
2005-03-29,-0.022525406802310854,-0.016291417592865898,-0.003539426792372957,-0.01656261081885324,-0.007766226407425858,-0.002182981495602032,-0.012591189313102102,-0.0033636823115115178,-0.012750954744623844
2005-03-30,0.016857896679353335,0.014864515158951708,0.012334633197917722,0.01885910071271102,0.01496041616990329,0.013027098767904643,0.016061117448857853,0.015711761408629066,0.01606373849686671
2005-03-31,0.00832351598783676,0.02002659228770387,-0.005619573837403635,-0.0026253909274309706,0.0015348343361627492,-0.006927056087751904,0.009652240076398755,-0.009665128684998692,-0.0030112044308387986
2005-04-01,-0.002988514589096436,0.02442495080007312,-0.013832569936440553,-0.009575463610612012,-0.008729024098640181,-0.009602705150880908,0.003424656603375986,-0.00874553482621554,-0.007871699342424598
2005-04-04,-0.006003911032959497,-0.008687662669450091,0.007117510575926467,-9.962379880046335e-4,0.003603784866713866,0.0056856439663302005,0.0027310119606429595,0.00505466719520431,0.002731775732945696
2005-04-05,0.002005158531777518,-0.012709452349333183,0.0028325888973737,0.00496975434714475,0.0020532740790555337,0.007386680440979898,0.005779554733225556,0.019967482566594086,0.006044226380413686
2005-04-06,0.004996084212155694,0.01568996016809443,0.006696433141498925,3.3013248565172404e-4,-0.0015400008610733096,-0.002600929446428868,-0.003055642639987699,6.591094144972054e-4,-0.004227314823092687
2005-04-07,0.01090378122561475,-0.003899281120262277,0.0038563810813458943,0.008225069977220834,0.01326545313944738,0.006920814512283879,0.009138947190270308,0.010155128921909284,0.004528494052517651
2005-04-08,-0.014564941240668094,-0.018323642179818744,-0.00913902563865232,-0.010209220810061481,-0.0071209423273579375,-0.004753038495115991,-0.00777988108368044,-0.0071966626107053955,-0.007862289448789639
2005-04-11,-0.0033400827288798673,0.0074632137029020384,0.0021163314129992727,0.0019841508328406476,-0.0056307458430016055,0.002594808569690521,0.009799211698881649,-9.850306677119391e-4,-0.0054789162517971945
2005-04-12,-0.0010040660082593078,-0.015925750299699448,0.01364831198148897,0.007897205693251141,0.006141489533494582,0.003880774613019611,0.00937069835141413,0.0065510979606440145,0.009417714223605156
2005-04-13,-0.02819001050555414,-0.024857815704740993,-0.014705956044092527,-0.017524015662817582,-0.014389195149352663,-0.004744590542502536,-0.007019445016859027,0.00456020149695302,-0.015234548672180992
2005-04-14,-0.028298960008140916,-4.841220967337634e-4,-0.011351640512175631,-0.015123233574266592,-0.014073519497654008,-0.00216439596739626,-0.009437300023465323,-0.003907487274009913,-0.01391284131140802
2005-04-15,-0.02511793937913742,-0.038755870584886054,-0.010760609051298164,-0.019836810051443,-0.030919415771683667,-0.009577621284001747,-0.017766314716060272,0.004881926655164737,-0.02044418923560798
2005-04-18,0.01586172546370923,0.017959813859939278,0.008259948722754817,0.003103999005400482,0.0010821910341816121,-0.0065833939920740825,0.0037848261506305825,-0.006841804189500866,0.0019045459615010252
2005-04-19,0.012086642478223997,0.02321455102726011,0.0014297254328305975,0.00446621193526342,0.012362463364101739,0.002638737316471129,0.01398148856542969,-6.537465921954144e-4,0.001268186813477623
2005-04-20,-0.016746732185743518,-0.020745853466251685,-0.012578760657442789,-0.01033726896496523,-0.009122569009113679,-0.012818002866677336,-0.008843561023071267,-0.012508621888827065,-0.016608744395021358
2005-04-21,0.018512478528714738,0.0339430716903264,0.005769928133044111,0.026321453072505108,0.026597330382513995,0.01676265954228029,0.008843561023071267,0.013489185036163587,0.024496029143270093
2005-04-22,-0.009569641285489094,0.0021433780929149826,-0.002520233418098705,-0.011878303403831225,-0.012146872611326298,-0.010553903526699937,0.0064135382246539585,-0.003600953144058394,-0.015199641698163902
2005-04-25,0.00992241671892824,0.013936282971465985,0.012538127517876863,0.011878303403831225,0.006883737878964347,0.010553903526699937,0.006706758363169918,0.002293087017555262,0.008894898671230944
2005-04-26,-0.019224897246149286,-0.016556511035128896,-0.005712249587574991,-0.01290346726815672,-0.006883737878964347,-0.007464206369314219,-0.012781850378271287,-0.006236320721380917,-0.006981994208643094
2005-04-27,-0.00975274773515089,-0.026095091015200467,0.013867076069688178,0.0013661820966048843,0.0037121458612587865,0.003519549693711266,0.007419712691886904,0.007544186847884049,0.0012729685133203716
2005-04-28,-0.00801699362438768,-0.020277979079784014,-0.011007065942991279,-0.010981387955188993,-0.010108987904715594,-0.002198148042052761,-0.004378000999775367,-0.004913831533198465,-0.014739212926329515
2005-04-29,0.024576182073290376,0.01290684837540601,0.015235183182596757,0.0116638932658506,0.009050114240802376,0.0026374504771995433,0.014075465160789058,0.014670137057176014,0.002256952505315102
2005-05-02,0.008177499582746162,0.017842552951620405,0.0024579748386677203,0.005442163310582782,-0.001060516266223832,0.0074349495478616134,0.0026587336928067806,0.004198344915212537,0.005139945889977682
2005-05-03,0.006353887325188268,-0.023778191267128435,0.0010518639422931741,-0.007148982312467744,0.006872561733857641,0.004347248304644946,-0.004991076779611081,-6.445551693472495e-4,0.0038372680861109565
2005-05-04,0.015363881189419004,0.011592294507590584,0.019087811864706428,0.011549220903773083,0.006826100819548042,0.0064872194942560135,0.001000431204637664,0.00994690626602246,0.021160122737504228
2005-05-05,-0.005907896450541905,0.010732060411423383,-0.004478817493206666,-0.005079219237297039,-0.0015712617602972045,-0.0017261367671062011,-0.004006856533790071,-3.192213969009927e-4,-0.005955244339572285
2005-05-06,0.0024366639498225595,-0.00291609346423094,-0.0072779703101391036,0.004065185064443533,0.0026174210414700028,-0.003893522972137742,-0.00234473167387117,-0.004481538746303748,0
2005-05-09,-0.0013914813127300363,0.013292948898540935,0.008658211520787606,0.006738828658653162,0.004172897376971019,0.006050203084164263,0.008348791375096809,0.007352039000084076,0.0056423502623639266
2005-05-10,-0.015085462807666872,-0.016949239187814324,-0.013189435124010274,-0.011822490156954135,-0.010465752747958579,-0.005616985167224975,-0.007342661791491345,-0.006389935889560938,-0.012266026927118645
2005-05-11,0.001059952966796729,0.006086475641892353,0.004531223603222667,0.007110073630156588,0.004723622874938993,0.0034603050551984538,0.004678726276357459,0.004158059493672095,-3.1646976260990556e-4
2005-05-12,-0.027566232891936604,-0.044672311500382644,-0.009435250906198345,-0.010854779860890229,0.001046321715020504,-0.004761082727149812,-0.011401599060548051,-0.0012774939336908098,-0.005077843605063137
2005-05-13,-0.019795007312127133,-0.015345683629373497,-0.008816686301734489,-0.005129404246649649,0.012473863492496129,-0.008714231571333997,-0.016321309952913587,-0.006733933191991781,-6.365036294253557e-4
2005-05-16,0.004432590326588937,-0.004391161224830853,0.017556392937631227,0.013957771975684263,0.009254619005966802,0.009581791326346067,0.006492151934436308,0.011834307132996713,0.012339883619895797
2005-05-17,0.013909277062882364,0.0177039446905618,0.006245623429613101,0.006738828658653162,0.0035762956903142573,0.005188002451713025,0.011514076312335586,-6.358640367469803e-4,0.008454830612977915
2005-05-18,0.025127454847857056,-0.002036331761821941,0.011692318587601225,0.014997756374063087,0.014177345654406093,0.009441726075946733,3.3667673591564196e-4,0.0022243001750599234,0.019454182105978823
2005-05-19,-0.004974890693447254,0.01793170809591027,0.0010245996978537342,0.0013222856462116184,0.005514935913345731,0.005962778867953489,0.0057056192239755,-3.1767846747543516e-4,0.007919394027488202
2005-05-20,-0.006433512389354856,-0.007537448394778767,-0.0010245996978537342,-3.3013248565172404e-4,0.0014986095611351224,-0.0012743126632281943,-3.3470542891267385e-4,-6.352172216135266e-4,-0.0027345621237753193
2005-05-23,0.007857192416459657,0.01650883691731364,0.0013661216951232902,0.006915722819833547,0.003489083183342956,0.001699190057269373,-0.0036897296954374603,0.0019047637441147458,0.006369198830623368
2005-05-24,-0.0032067607403698517,0.004208403033858943,-0.003420034666198113,-0.002629191775593842,0.0049631817954529645,-0.001699190057269373,0,0.0012678164819521776,-0.0018159991028388056
2005-05-25,-0.010403690270782029,0.015199858420924084,-0.0034316969724921265,-0.008592134327476852,-0.004465698799141382,-0.003407311420379866,0.0026846073413500093,-0.006355257760441546,-0.0030326806910534465
2005-05-26,0.007544200368198251,0.005096842416278502,0.006510209641420683,0.007274985521107613,0.011372220457730897,8.53131044630917e-4,0.0026775303450343735,0.0038178947559881493,0.0051504184352837434
2005-05-27,0.0032161250282309872,0.016564658281814193,0.0017064448072563465,-6.587645447395651e-4,-0.0014759327802900124,-0.002988503977675361,0.004002625164023499,-0.00318033053230371,0
2005-05-31,-0.007160587624989834,-0.00764828512083815,-0.0017064448072563465,-0.0026412994209703555,-0.0064221554837873285,-0.0034262204070580893,-3.3281203760848754e-4,-0.00319080107953873,-0.003632762158643388
2005-06-01,0.014979273946623906,0.018776966234147707,0.007824619097993146,0.0036295686760876578,0.009862736437919128,0.006840497254556599,0.012903247696750775,0.0025532368558542906,0.0042373279127043695
2005-06-02,-0.0031912325056366875,-0.0018852786214473838,-0.002714511124628949,0,0.004405887499414618,0.0025530944932916633,-0.0013161375656700613,0,0.005121011749361859
2005-06-03,-0.002132899207139438,0.0056452064254775,-0.005110107973364197,-0.004621962009523806,-0.010805369502558282,-0.008107313850889142,0.0032865577346297137,-0.0035124902059431307,-0.007237763209392067
2005-06-06,-0.002851189734505155,0.0030447326046827428,0.0023879129262192045,6.616022190186754e-4,-0.0014826795555271666,4.285148435529962e-4,-9.845614165313599e-4,3.198128716941362e-4,0.0015121857059692267
2005-06-07,0.006048444792859264,-0.009634648535152834,-6.81468118962858e-4,0.0042898436591811695,-0.003963923878751441,0.0038468005995904164,0.0022958401053090327,3.196701403913593e-4,0.001510159795233168
2005-06-08,-0.00676253879334654,0.002829988126439975,6.81468118962858e-4,-0.006275744298517516,0.001983348999503143,-0.0025626023049323265,0.0019639707772860504,-0.0070581290557907295,-0.0042334473012290985
2005-06-09,-0.004294960566573192,0.028549883822250877,0.0030621973683837567,3.3122802961349507e-4,0.004943618025900154,4.272293718878828e-4,9.80703331762367e-4,0.0041767221016133504,0.0039318698636421345
2005-06-10,0.008927164803743448,-0.001144752433451135,-0.0030621973683837567,-0.001325880074922292,-0.005438342188393008,-8.548870383262575e-4,0.0035873462041142723,-0.002246880077148017,0
2005-06-13,0.00637797109806737,0.0038867689502093405,0,0.0016566897654106683,0.003957978597268319,0.003416824652668904,0.0042226115275427745,0.004168848311961071,0.0015078964934360783
2005-06-14,0.001765220128060907,0.006142853551464267,0.002722195047144993,-0.0023202675217457447,-0.005943588721106341,-0.0017077194656436312,0.002590091284210505,0.008602752069227115,0.01049310377323609
2005-06-15,0.009474978745886098,0.011949020108326991,0.002375682557625325,9.951795051033052e-4,0.005943588721106341,4.274791610767714e-4,-0.004861398725664934,-0.0038141726822797928,0
2005-06-16,0.010424065965247475,0.014020860263106893,0.005072021006755634,9.942783261540633e-4,0.0019737946716071875,-0.0029931249763217593,-0.0016258581768608948,0.006349203430203509,0.0020852694767570235
2005-06-17,3.8238218864350415e-4,0.016075275876072492,0.005244898255719832,0.008102705391785925,4.923424007396981e-4,0.002664117704512581,0.01268101462808735,0.0049395349812804135,0.004134645390048597
2005-06-20,-0.010471620931667758,0.0010902104147767488,-0.002365041645993049,-0.003630282909051985,-0.0014786620487834412,-4.2878528461454124e-4,0.001941798459486055,-0.0012644393050780245,5.933331493039873e-4
2005-06-21,-0.00527676167652924,-0.021364363756144478,0.0037141943334182415,-3.303646804591054e-4,0.0044302857778282245,-0.00214939330666164,0.001292422997117182,-0.0015825108478990657,5.930173813295525e-4
2005-06-22,-0.0010588371691939713,0.0057712953526651845,-0.0013491526874251925,-0.004972540975843209,0.00196253965657478,8.60459190742624e-4,0.009000491034160785,-0.003490171711445722,-2.961219891277622e-4
2005-06-23,-0.023942644039353755,8.850820835673012e-4,-0.00915396971757687,-0.0204810029148752,-0.007874282756878959,-0.012546290604147359,0.002876275756447555,-0.006697490319831356,-0.017651864191040367
2005-06-24,-0.011274559197336664,-0.00621123587479433,-0.0017049173287508879,-0.006465717859281295,-0.01242867739679765,-0.010063571700253071,-0.007045016127892101,-0.0048116620878357885,-0.008791977371259474
2005-06-27,-0.0025639181091325902,0.015237156604778423,-3.4111201597397667e-4,-0.0013667933302348168,-0.008035944170610598,-8.798928104116754e-4,0.006086791284083848,-0.004188922537358586,-0.0045782558835743
2005-06-28,0.015645489635955023,-0.01880370213514926,0.007480197280508083,0.017285690353267658,0.012528269332638953,0.012683348505386327,0.009852714582155642,0.009959935141235388,0.01397359243009122
2005-06-29,-0.0043419012160770265,-8.937825576613712e-4,0.004731691664058069,-0.006404689029717137,0.0014929479052527839,-0.00261083801502604,-0.002850822008337417,-0.0012797293067965398,-0.006051476455062765
2005-06-30,-0.01608237348214825,-0.006503077578913441,-0.006426557505282204,-0.006446244905458531,-0.009493159234453596,-0.008753149816507655,9.513336356867796e-4,-0.006744817168885309,-0.0051729225978056625
2005-07-01,-7.370425792898594e-4,0.02202785433689991,0.0010176000377861705,0.003397754771424122,0.002507247487181896,0.0035110600937673375,0.00914690385728889,-0.0012893947061076716,0.002437600078882607
2005-07-05,0.0025779804042103116,0.029490565882070552,0.008102649158307607,0.0030484901340344095,0.006488428750960118,0.00567784821264361,0.0018822094209181017,0.0035429285779127184,0.009389831002870164
2005-07-06,-0.003315566615969434,-0.01811173910422159,-0.007425383354869641,-0.01122270781671686,-0.0024910118404779524,-0.009628376169851904,-0.017067855603811743,-0.0064518859416971,-0.009085589996043364
2005-07-07,0.0022117330781585842,0.012755356177295507,0.0020304331302534173,0.0023907660317399326,0.0019935252779390567,-0.0017605605140547098,0.007938230698255389,-3.23804028329544e-4,0.0030378834256206133
2005-07-08,0.019325772121395968,-0.006681436013438624,0.010091142778861695,0.01725078883229747,0.017760741999307772,0.013129080480940747,0.011633413640507406,0.011907264759969394,0.015350188206999515
2005-07-11,0.013630195834962944,0.00732574613623882,0.004341413572889863,0.0016753864067555746,0.01021672654970951,0.005636497939075724,0.005611079079874237,0.0031937522139511287,0.005362102479281816
2005-07-12,-0.002496912614061486,0.00897648781352256,0,-0.005370815896171166,0.005309878212099051,8.642409255457117e-4,0.0027935730448027662,-6.38047753447335e-4,0.006514562267272428
2005-07-13,-0.0032195955884719574,-0.005761121278004211,0.004322647144557212,0.0030246130101403423,0.004323454318343245,0.003880144282150333,0.002785536548407741,-0.005439136402407563,-0.002659922299930173
2005-07-14,0.0014320589501304326,-0.024259560485658138,0.004964298917401244,0.009019201152063783,0.008592397871939994,0.00557832856549112,-0.009940564231334381,0.006077184155854898,0.005312537489838398
2005-07-15,-0.0017901491432104066,-0.005275923329258081,0.0026378106140190205,-0.0013305201305762182,-4.7566309441027244e-4,-4.2798975336566514e-4,-3.1227258461186125e-4,0.0047715842821500765,0.004113068380054319
2005-07-18,-0.002153302349905406,-0.004196670677274028,-0.01059267604148495,-0.002000235608385914,-0.005722216795257751,-0.00472001666800459,-6.24889256366945e-4,-0.006048046844712829,8.79058035004654e-4
2005-07-19,0.01603487214834587,0.02124260088750951,-3.329972445769158e-4,0.008307344987361187,0.014716441595585827,-0.001721785259077624,9.371618409788063e-4,3.1947998104131514e-4,0.006132041155721524
2005-07-20,0.015433679811776901,0.0010827769191257275,0.0036550990834820496,0.011514740690458325,-0.0033039280654159064,0.0038696417062329402,0.0052934108925488665,0.014261126973686977,0.003777993493197407
2005-07-21,-0.00488483360747427,-0.009787546314483642,-0.0053210324384211916,-0.005247685925379386,-0.006641602148729664,-0.0038696417062329402,-0.018176448974806636,-0.01075641820518669,-0.002322973726201827
2005-07-22,0.00627595214816612,0.03521884345462212,0.0053210324384211916,0.002955442451922252,-0.002382639733554459,0.0030112735551837133,0.005676033093585886,-0.0012728909041483938,0.004929524493574533
2005-07-25,-0.008376895465785239,0.009242168273399187,-0.00398792035131601,-0.007239363321482006,-0.005261794165644762,-0.0034420911147998723,3.145878180972339e-4,-0.006069660847117131,-0.007840655619507864
2005-07-26,-0.014119586710335419,-0.002302830382307164,0.0013310507459043386,0.004941635129752431,0.007644433899199221,0.005158336290520538,0.00345224979253711,0.0047948255642866755,0.00812956807057752
2005-07-27,0.010608191883715534,0.005016951629293498,0.0013292098699939636,0.003935574732482294,0.006641602148729664,0.002570201810365713,0.004376246584491206,0.009205196715207808,0.0025994804612290423
2005-07-28,0.011192687370495058,0.0029148498742355144,0.002984973432706095,0.005549311889131658,4.725013436575054e-4,0.00851761852509103,0.006218948476472974,0.009433643269707304,0.010044802557716004
2005-07-29,-0.0038337009827240642,-0.01044966437679351,-0.008980992603801141,-0.007187158429884377,-0.005212338557599949,-0.004249953508595805,3.0994979606902007e-4,-0.006909709811429021,-0.010910100597581351
2005-08-01,-0.004900032840313706,0.01044966437679351,0,-6.560735075971103e-4,4.7532772091907205e-4,-0.005123583630683104,-0.013100600076615176,0.005030300996156978,2.88258409065989e-4
2005-08-02,0.014974917555718115,0.01649549829400332,0.007323678906512754,-0.0013131342571650606,0.009922148857039126,0.0034191047985574485,0.022968203579799784,0.0037555287198300924,0.00489453535083717
