underlying,start_date,end_date,realized_vol,ret,start_iv
EWZ,2016-07-01,2016-07-08,0.5310677436866321,-0.004596308494646539,0.3484086006884372
EWZ,2016-07-08,2016-07-15,0.1081003175764911,0.05255936830173846,0.3236379152360311
EWZ,2016-07-15,2016-07-22,0.17903256398143125,0.025583106000667488,0.3085156595169343
EWZ,2016-07-22,2016-07-29,0.28382819817087035,0.011498092047460329,0.28601050674915496
EWZ,2016-07-29,2016-08-05,0.3151300297008473,0.026422685652075728,0.26791042793943115
EWZ,2016-08-05,2016-08-12,0.22679573461653754,0.009622475652248053,0.3005288022648197
EWZ,2016-08-12,2016-08-19,0.12148753165203763,8.702274018124179e-4,0.272802759401798
EWZ,2016-08-19,2016-08-26,0.16220578112125572,-0.04476824063443896,0.27503496669982647
EWZ,2016-08-26,2016-09-02,0.2648223348219528,0.0421553142029385,0.3191913249409007
EWZ,2016-09-02,2016-09-09,0.5364778468861879,-0.039127661951978254,0.27238854585905736
EWZ,2016-09-09,2016-09-16,0.4894633807710755,-0.012471752043266449,0.3553745654090579
EWZ,2016-09-16,2016-09-23,0.22765455377720167,0.03607247240284783,0.3788092463731204
EWZ,2016-09-23,2016-09-30,0.3102131730146284,-0.00414198970361479,0.31291904881363164
EWZ,2016-09-30,2016-10-07,0.2903636005346225,0.05001760151841639,0.2994158956962271
EWZ,2016-10-07,2016-10-14,0.13933142500739298,0.016501606884986586,0.2871487984065748
EWZ,2016-10-14,2016-10-21,0.17237297107879612,0.04660825426706694,0.2872691598099642
EWZ,2016-10-21,2016-10-28,0.12427068895543904,-0.010111713905011754,0.2393324234011438
EWZ,2016-10-28,2016-11-04,0.26251159091966203,-0.05582224270798042,0.2811046492136415
EWZ,2016-11-04,2016-11-11,0.7964071708589199,-0.08434099855186972,0.5734732197242433
EWZ,2016-11-11,2016-11-18,0.3310196606489595,0.0027653402331164756,0.5408738063360271
EWZ,2016-11-18,2016-11-25,0.4037169849555966,0.014318611158741223,0.3626628380101791
EWZ,2016-11-25,2016-12-02,0.5427176821278498,-0.04263859415075144,0.382149797996884
EWZ,2016-12-02,2016-12-09,0.20540852579066007,0.035352613982222,0.5062109439200781
EWZ,2016-12-09,2016-12-16,0.3170839633255568,-0.040098711529975795,0.4028530752515202
EWZ,2016-12-16,2016-12-23,0.22867489359162552,0.03581903643831508,0.3263510880649271
EWZ,2016-12-23,2016-12-30,0.2002243919803888,0.03261986181572096,0.2880416535418548
EWZ,2016-12-30,2017-01-06,0.28094199582934676,0.04458210467378043,0.3266815167205532
EWZ,2017-01-06,2017-01-13,0.21224974474531144,0.030510739824449296,0.3021263200141127
EWZ,2017-01-13,2017-01-20,0.21719018730783915,0.020380869890131326,0.2827663642311635
EWZ,2017-01-20,2017-01-27,0.2445135271247603,0.02928344186687193,0.23243002677659041
EWZ,2017-01-27,2017-02-03,0.18100216353538762,-0.004511086291488109,0.2340573262974971
EWZ,2017-02-03,2017-02-10,0.23586297754329513,0.017662227882410786,0.23463909473953554
EWZ,2017-02-10,2017-02-17,0.25998880479820685,0.025030420715761448,0.21427969274150072
EWZ,2017-02-17,2017-02-24,0.3496124519245977,-0.022681336247851736,0.22960141586502442
EWZ,2017-02-24,2017-03-03,0.5092053843660204,0.005718779222620984,0.2659609704786841
EWZ,2017-03-03,2017-03-10,0.30272013465406855,-0.038578197278212656,0.30706960466426536
EWZ,2017-03-10,2017-03-17,0.3838244097893238,0.002958991465716654,0.32840652541260706
EWZ,2017-03-17,2017-03-24,0.3585008649280125,-0.002958991465716654,0.27667727129212477
EWZ,2017-03-24,2017-03-31,0.20524470760853597,0.009117788689512185,0.3446145614331467
EWZ,2017-03-31,2017-04-07,0.24988539037020358,-0.01235584568321757,0.2606722058190222
EWZ,2017-04-07,2017-04-13,0.17894694601537514,-0.02490187842056457,0.28127952199507267
EWZ,2017-04-13,2017-04-21,0.3683308687705232,0.0019376394941867936,0.2802728456657234
EWZ,2017-04-21,2017-04-28,0.2450603489671583,0.02754839555235833,0.3699785201585597
EWZ,2017-04-28,2017-05-05,0.32616021540708373,0.01123607579607544,0.24828193532169043
EWZ,2017-05-05,2017-05-12,0.2233784768310674,0.055620239546219974,0.2817832399894451
EWZ,2017-05-12,2017-05-19,1.4630097136299771,-0.12815380471732674,0.28619943371808104
EWZ,2017-05-19,2017-05-26,0.3276643665937983,0.015328213470932273,0.49992718047204626
EWZ,2017-05-26,2017-06-02,0.09634050953022409,-0.016186623956511603,0.38769984771117116
EWZ,2017-06-02,2017-06-09,0.18724078370601033,-0.019951590574563305,0.3628852153418673
EWZ,2017-06-09,2017-06-16,0.15682425304351144,-0.002924792196667525,0.34880245067245297
EWZ,2017-06-16,2017-06-23,0.28244940991872175,-0.02464450542150809,0.25586729836958805
EWZ,2017-06-23,2017-06-30,0.28225091002525404,0.03275071422076481,0.25531732464172296
EWZ,2017-06-30,2017-07-07,0.17587845459657533,-0.002052535498266117,0.2917984783409598
EWZ,2017-07-07,2017-07-14,0.14467992769432148,0.0776240664380512,0.2879794771257656
EWZ,2017-07-14,2017-07-21,0.1044413055389585,0.006497101030627395,0.22026337702177087
EWZ,2017-07-21,2017-07-28,0.06020893472217699,0.008864966058006907,0.1875279045759367
EWZ,2017-07-28,2017-08-04,0.11613277782974929,0.024046501566101774,0.22256792908546008
EWZ,2017-08-04,2017-08-11,0.21730807203997968,-0.007863689223178483,0.20952869532651203
EWZ,2017-08-11,2017-08-18,0.23834430597227668,0.026744439620685956,0.26463679331250933
EWZ,2017-08-18,2017-08-25,0.18181540529105564,0.02804283141509467,0.20852292186029792
EWZ,2017-08-25,2017-09-01,0.11786685394777459,0.011640962631700003,0.20888373247170536
EWZ,2017-09-01,2017-09-08,0.18740006308261858,0.03174865175333341,0.20266990235758192
EWZ,2017-09-08,2017-09-15,0.13992192300225414,0.03354370396166084,0.22278262590413175
EWZ,2017-09-15,2017-09-22,0.10626720393221126,-0.01440541097629966,0.24258908825247294
EWZ,2017-09-22,2017-09-29,0.2539873349220242,-0.02463998194927086,0.23270464737472052
EWZ,2017-09-29,2017-10-06,0.28109885970325854,0.022062355990769333,0.27042155118255923
EWZ,2017-10-06,2017-10-13,0.21584099707911228,0.01675232078782818,0.2770157954329423
EWZ,2017-10-13,2017-10-20,0.06342688962167849,-0.025234996724651015,0.20632876325286992
EWZ,2017-10-20,2017-10-27,0.3634416850602833,-0.0169435071061117,0.21909697513473847
EWZ,2017-10-27,2017-11-03,0.22603772428635144,-0.055418558011771424,0.28918396158470605
EWZ,2017-11-03,2017-11-10,0.44142468502974336,-0.012285769110676359,0.2775173897311081
EWZ,2017-11-10,2017-11-17,0.3696208634748238,0.02542739742184752,0.2994947617087385
EWZ,2017-11-17,2017-11-24,0.09771422106463638,0.022344412354832865,0.3030518663322971
EWZ,2017-11-24,2017-12-01,0.3100625311169802,-0.04263441243828581,0.310527888061468
EWZ,2017-12-01,2017-12-08,0.2518191927513711,-5.126044923522421e-4,0.32483280368796624
EWZ,2017-12-08,2017-12-15,0.36202628174596996,-0.006429300958366024,0.34783950235815736
EWZ,2017-12-15,2017-12-22,0.14015093837229958,0.028515198520225216,0.25227001552875067
EWZ,2017-12-22,2017-12-29,0.06625346157098685,0.024760279637355165,0.22129618580760868
EWZ,2017-12-29,2018-01-05,0.16908122955876295,0.057405628332387604,0.22054666019246835
EWZ,2018-01-05,2018-01-12,0.16100439521319604,0.009062376584439757,0.20386488135263434
EWZ,2018-01-12,2018-01-19,0.1512559260895003,0.028280134547813418,0.23240307751853256
EWZ,2018-01-19,2018-01-26,0.4704124689234026,0.062329516850666344,0.4415983917217052
EWZ,2018-01-26,2018-02-02,0.283436078405878,-0.04914934407680738,0.2501327195975394
EWZ,2018-02-02,2018-02-09,0.5531072774275919,-0.043080859951673656,0.28847163805302223
EWZ,2018-02-09,2018-02-16,0.15972328922026502,0.05367689624523608,0.4147161417689274
EWZ,2018-02-16,2018-02-23,0.07613923948020333,0.026009251918983622,0.272740072735228
EWZ,2018-02-23,2018-03-02,0.19285393413798943,-0.024692561795917722,0.22797876875052933
EWZ,2018-03-02,2018-03-09,0.23132661286061615,0.008516283400704427,0.29348852061489694
EWZ,2018-03-09,2018-03-16,0.17179950076437348,-0.030465949014998994,0.25971164724026824
EWZ,2018-03-16,2018-03-23,0.2769885629675342,-0.01695532686792456,0.25557560848706873
EWZ,2018-03-23,2018-03-29,0.3841638644720675,0.022989557270892913,0.31086094418638993
EWZ,2018-03-29,2018-04-06,0.15347372089006886,-0.03307223293039918,0.2952189274272757
EWZ,2018-04-06,2018-04-13,0.35480185541069437,-0.0230644331039338,0.3015402000167821
EWZ,2018-04-13,2018-04-20,0.29201172698766753,0.01705851487735721,0.304847518411333
EWZ,2018-04-20,2018-04-27,0.20459460027566856,-0.0023195889682114945,0.22192350593641827
EWZ,2018-04-27,2018-05-04,0.11744453574472045,-0.055138729383096496,0.24313336107427871
EWZ,2018-05-04,2018-05-11,0.35106044262161207,0.004651735212812369,0.24357922610402297
EWZ,2018-05-11,2018-05-18,0.2823287799067092,-0.06665772577024187,0.24288151915385028
EWZ,2018-05-18,2018-05-25,0.31387778838805547,-0.02779791008406507,0.3291384518342757
EWZ,2018-05-25,2018-06-01,0.46192781871237276,-0.03942462532502633,0.3359832784420007
EWZ,2018-06-01,2018-06-08,0.6293437967893468,-0.047757614139064763,0.2906363766204181
EWZ,2018-06-08,2018-06-15,0.2933239272762615,-0.03275072940036372,0.3970768726269573
EWZ,2018-06-15,2018-06-22,0.26110588292319037,-0.014296075621140325,0.3584596463737617
EWZ,2018-06-22,2018-06-29,0.37704342477237285,3.1198801352161354e-4,0.3517386113181173
EWZ,2018-06-29,2018-07-06,0.2870435853548784,0.03465016767157225,0.3495096592590736
EWZ,2018-07-06,2018-07-13,0.316533172322431,0.025882662064334205,0.29222269723012334
EWZ,2018-07-13,2018-07-20,0.31481420733106,0.04591921987187675,0.2855921442253151
EWZ,2018-07-20,2018-07-27,0.3774148004306151,0.029844619404593598,0.30794326897648894
EWZ,2018-07-27,2018-08-03,0.31405070011384295,0.022079483982377468,0.28357302510127286
EWZ,2018-08-03,2018-08-10,0.21786133696538093,-0.10402980702542619,0.28735263476549683
EWZ,2018-08-10,2018-08-17,0.273760483035577,-0.016686941361640173,0.4239822452164512
EWZ,2018-08-17,2018-08-24,0.4019417061615995,-0.04015857833616687,0.37322782334156795
EWZ,2018-08-24,2018-08-31,0.4572709077525657,0.014902485745431626,0.3848057875788474
EWZ,2018-08-31,2018-09-07,0.519354761703401,0.0018472332994226015,0.4520423106612868
EWZ,2018-09-07,2018-09-14,0.32967369368514715,-0.040488827051922804,0.4406089839488789
EWZ,2018-09-14,2018-09-21,0.17679708450920403,0.07821771654794984,0.4035443412124511
EWZ,2018-09-21,2018-09-28,0.35089051401055954,-8.889025483105328e-4,0.3464349822099544
EWZ,2018-09-28,2018-10-05,0.43583981457731014,0.08329860678044376,0.37075390856081664
EWZ,2018-10-05,2018-10-12,0.6326606441126127,0.05182500827226599,0.6752576696424897
EWZ,2018-10-12,2018-10-19,0.39046473459293474,0.00876744931988327,0.3803260096660689
EWZ,2018-10-19,2018-10-26,0.4711286462110086,0.027600242752665594,0.3728450837136346
EWZ,2018-10-26,2018-11-02,0.4818155730472665,0.03846155625498371,0.6750122556715289
EWZ,2018-11-02,2018-11-09,0.20999913118662383,-0.0530531151324678,0.4119863653685801
EWZ,2018-11-09,2018-11-16,0.29253673539421016,0.025520564356505293,0.3955643815822403
EWZ,2018-11-16,2018-11-23,0.3740325534833212,-0.04496842815838198,0.3320348675930138
EWZ,2018-11-23,2018-11-30,0.4448102030581965,0.028027289049366022,0.36303581949003233
EWZ,2018-11-30,2018-12-07,0.21454673129164226,-0.029061330388381545,0.3650000725020882
EWZ,2018-12-07,2018-12-14,0.2858458690003434,-0.008572589077172843,0.35901620605331425
EWZ,2018-12-14,2018-12-21,0.26330839977180237,-0.01625303869235495,0.326266029724398
EWZ,2018-12-21,2018-12-28,0.22131681270281992,0.024994733444759998,0.3436753877581741
